"COUNTRY","year","radius_km","value","year.lag","value.lag","diff_yoy","diff_yoy_absolute"
"Armenia",2005,50,-0.00508132638379359,NA,NA,NA,NA
"Armenia",2006,50,0.00159856348915692,2005,-0.00508132638379359,-1.31459571151646,0.00667988987295051
"Armenia",2007,50,0.013929593667171,2006,0.00159856348915692,7.71381947708403,0.0123310301780141
"Armenia",2008,50,0.00120302270004016,2007,0.013929593667171,-0.913635477905187,-0.0127265709671308
"Armenia",2009,50,0.0210568384441065,2008,0.00120302270004016,16.5032760756747,0.0198538157440663
"Armenia",2010,50,0.00938329350312574,2009,0.0210568384441065,-0.554382604585543,-0.0116735449409808
"Armenia",2011,50,0.0208668915722852,2010,0.00938329350312574,1.22383447403985,0.0114835980691594
"Armenia",2012,50,0.0272613346846776,2011,0.0208668915722852,0.306439657782345,0.00639444311239238
"Armenia",2013,50,1.76268830869553e-05,2012,0.0272613346846776,-0.99935341085494,-0.0272437078015906
"Armenia",2014,50,0.00930311218234858,2013,1.76268830869553e-05,526.779763243186,0.00928548529926163
"Armenia",2015,50,0.0273765972163185,2014,0.00930311218234858,1.94273536422166,0.0180734850339699
"Armenia",2016,50,0.0171867522995283,2015,0.0273765972163185,-0.372210060887928,-0.0101898449167902
"Armenia",2017,50,0.00113517411185467,2016,0.0171867522995283,-0.933950632901957,-0.0160515781876736
"Armenia",2018,50,-0.0114908806326673,2017,0.00113517411185467,-11.1225710775709,-0.012626054744522
"Armenia",2019,50,-0.0264422303004859,2018,-0.0114908806326673,1.30114915869142,-0.0149513496678186
"Armenia",2020,2,-0.0446439577887456,2019,-0.0264422303004859,0.68835825425532,-0.0182017274882596
"Armenia",2020,20,-0.0446439577887456,2020,-0.0446439577887456,0,0
"Armenia",2020,50,-0.0165767205644998,2020,-0.0446439577887456,-0.628690613790547,0.0280672372242457
"Armenia",2020,200,-0.0300088662611657,2020,-0.0165767205644998,0.810301750843994,-0.0134321456966659
"Aruba",2005,50,0.0776620906976585,NA,NA,NA,NA
"Aruba",2006,50,0.0532077487705571,2005,0.0776620906976585,-0.314881323789017,-0.0244543419271015
"Aruba",2007,50,0.0465789031240052,2006,0.0532077487705571,-0.124584215640034,-0.00662884564655183
"Aruba",2008,50,0.0618462280138085,2007,0.0465789031240052,0.327773388075662,0.0152673248898032
"Aruba",2009,50,0.0182676046545582,2008,0.0618462280138085,-0.704628637166367,-0.0435786233592503
"Aruba",2010,50,0.0291213774542452,2009,0.0182676046545582,0.594154132680919,0.010853772799687
"Aruba",2011,50,0.0442947486340714,2010,0.0291213774542452,0.52103892419465,0.0151733711798262
"Aruba",2012,50,0.028448517686024,2011,0.0442947486340714,-0.357745137667595,-0.0158462309480474
"Aruba",2013,50,0.0175431478271591,2012,0.028448517686024,-0.383337015278741,-0.0109053698588649
"Aruba",2014,50,0.016734788587876,2013,0.0175431478271591,-0.0460783462151339,-0.000808359239283112
"Aruba",2015,50,0.0288580957029094,2014,0.016734788587876,0.72443742275994,0.0121233071150334
"Aruba",2016,50,0.0162063023566519,2015,0.0288580957029094,-0.438414006125219,-0.0126517933462575
"Aruba",2017,50,0.0238452246544454,2016,0.0162063023566519,0.471355040137091,0.00763892229779349
"Aruba",2018,50,0.0067126946073448,2017,0.0238452246544454,-0.718488934173519,-0.0171325300471006
"Aruba",2019,50,0.00861488439889056,2018,0.0067126946073448,0.283372014192995,0.00190218979154575
"Aruba",2020,2,-0.098514466236035,2019,0.00861488439889056,-12.435378778701,-0.107129350634926
"Aruba",2020,20,-0.098514466236035,2020,-0.098514466236035,0,0
"Aruba",2020,50,0.00306880372993853,2020,-0.098514466236035,-1.03115079284484,0.101583269965974
"Aruba",2020,200,0.00136607044744654,2020,0.00306880372993853,-0.554852454681451,-0.00170273328249198
"Australia",2005,50,0.0515160639315368,NA,NA,NA,NA
"Australia",2006,50,0.0549648735805695,2005,0.0515160639315368,0.0669462956955731,0.00344880964903271
"Australia",2007,50,0.0579578580012456,2006,0.0549648735805695,0.0544526754216743,0.00299298442067611
"Australia",2008,50,0.063888225262147,2007,0.0579578580012456,0.102322057188069,0.00593036726090143
"Australia",2009,50,0.0603525404076544,2008,0.063888225262147,-0.0553417290899064,-0.00353568485449265
"Australia",2010,50,0.0483824399046838,2009,0.0603525404076544,-0.198336315623467,-0.0119701005029706
"Australia",2011,50,0.0551965183566604,2010,0.0483824399046838,0.140837842518914,0.00681407845197667
"Australia",2012,50,0.0393769719493052,2011,0.0551965183566604,-0.286604062689877,-0.0158195464073553
"Australia",2013,50,0.0542867268666579,2012,0.0393769719493052,0.37864147950604,0.0149097549173527
"Australia",2014,50,0.0485210898654148,2013,0.0542867268666579,-0.106207121593552,-0.00576563700124307
"Australia",2015,50,0.0464769200075362,2014,0.0485210898654148,-0.04212951241509,-0.00204416985787869
"Australia",2016,50,0.0449297991298079,2015,0.0464769200075362,-0.0332879389915978,-0.00154712087772824
"Australia",2017,50,0.042900984916388,2016,0.0449297991298079,-0.0451552032885439,-0.00202881421341992
"Australia",2018,50,0.0451431086076201,2017,0.042900984916388,0.0522627556360737,0.00224212369123207
"Australia",2019,50,0.0409188660893548,2018,0.0451431086076201,-0.0935744712439289,-0.0042242425182653
"Australia",2020,2,0.0252988291960434,2019,0.0409188660893548,-0.38173190965756,-0.0156200368933114
"Australia",2020,20,0.0217754926222066,2020,0.0252988291960434,-0.139268760089017,-0.00352333657383679
"Australia",2020,50,0.0402717452561193,2020,0.0217754926222066,0.849406851767397,0.0184962526339127
"Australia",2020,200,0.001272504117011,2020,0.0402717452561193,-0.968402061819815,-0.0389992411391083
"Bangladesh",2005,50,0.0274364471764097,NA,NA,NA,NA
"Bangladesh",2006,50,0.0516386290918871,2005,0.0274364471764097,0.882117927290777,0.0242021819154774
"Bangladesh",2007,50,0.0423189393783037,2006,0.0516386290918871,-0.180479030475416,-0.00931968971358339
"Bangladesh",2008,50,0.0516286852104237,2007,0.0423189393783037,0.219990055726513,0.00930974583211996
"Bangladesh",2009,50,0.0677788623241495,2008,0.0516286852104237,0.312814030570455,0.0161501771137259
"Bangladesh",2010,50,0.0527507329900491,2009,0.0677788623241495,-0.221722950471329,-0.0150281293341004
"Bangladesh",2011,50,0.0704897699797735,2010,0.0527507329900491,0.336280388616983,0.0177390369897244
"Bangladesh",2012,50,0.100366805135228,2011,0.0704897699797735,0.423849236052661,0.0298770351554548
"Bangladesh",2013,50,0.055404864557545,2012,0.100366805135228,-0.447976206048447,-0.0449619405776834
"Bangladesh",2014,50,0.0803482327548304,2013,0.055404864557545,0.450201771928863,0.0249433681972854
"Bangladesh",2015,50,0.0668906379327863,2014,0.0803482327548304,-0.167490862718883,-0.0134575948220441
"Bangladesh",2016,50,0.0575643305637952,2015,0.0668906379327863,-0.139426198601401,-0.00932630736899105
"Bangladesh",2017,50,0.12520698554465,2016,0.0575643305637952,1.17507932982718,0.0676426549808546
"Bangladesh",2018,50,0.0966964234416671,2017,0.12520698554465,-0.22770743963655,-0.0285105621029828
"Bangladesh",2019,50,0.0788959052143753,2018,0.0966964234416671,-0.184086624858779,-0.0178005182272918
"Bangladesh",2020,2,0.0754527151584625,2019,0.0788959052143753,-0.0436421896238712,-0.00344319005591273
